2025-09-12 14:41:06.129 | WARNING  | fastembed.embedding:<module>:7 - DefaultEmbedding, FlagEmbedding, JinaEmbedding are deprecated.Use from fastembed import TextEmbedding instead.
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
[32m2025-09-13 19:22:50[0m | [1mINFO    [0m | [36mapp.api.health[0m:[36mvalidate_api_key[0m:[36m118[0m - [1mValidating API key: COoRcy3kMU...[0m
[32m2025-09-13 19:22:50[0m | [1mINFO    [0m | [36mapp.api.health[0m:[36mvalidate_api_key[0m:[36m119[0m - [1mLooking for API keys file at: api_keys.json[0m
[32m2025-09-13 19:22:50[0m | [1mINFO    [0m | [36mapp.api.health[0m:[36mvalidate_api_key[0m:[36m120[0m - [1mCurrent working directory: /var/www/vhosts/old.industrialwebworks.net/docingest.industrialwebworks.net[0m
[32m2025-09-13 19:22:50[0m | [1mINFO    [0m | [36mapp.api.health[0m:[36mvalidate_api_key[0m:[36m123[0m - [1mFound API keys file: api_keys.json[0m
[32m2025-09-13 19:22:50[0m | [1mINFO    [0m | [36mapp.api.health[0m:[36mvalidate_api_key[0m:[36m127[0m - [1mLoaded 1 stored keys[0m
[32m2025-09-13 19:22:50[0m | [1mINFO    [0m | [36mapp.api.health[0m:[36mvalidate_api_key[0m:[36m132[0m - [1mChecking stored key: COoRcy3kMU...[0m
[32m2025-09-13 19:22:50[0m | [1mINFO    [0m | [36mapp.api.health[0m:[36mvalidate_api_key[0m:[36m134[0m - [1mFound matching key for site: WordPress Plugin Test[0m
INFO:     20.1.189.119:0 - "GET /health/validate-key HTTP/1.1" 200 OK
[32m2025-09-13 19:22:53[0m | [1mINFO    [0m | [36mapp.api.health[0m:[36mvalidate_api_key[0m:[36m118[0m - [1mValidating API key: COoRcy3kMU...[0m
[32m2025-09-13 19:22:53[0m | [1mINFO    [0m | [36mapp.api.health[0m:[36mvalidate_api_key[0m:[36m119[0m - [1mLooking for API keys file at: api_keys.json[0m
[32m2025-09-13 19:22:53[0m | [1mINFO    [0m | [36mapp.api.health[0m:[36mvalidate_api_key[0m:[36m120[0m - [1mCurrent working directory: /var/www/vhosts/old.industrialwebworks.net/docingest.industrialwebworks.net[0m
[32m2025-09-13 19:22:53[0m | [1mINFO    [0m | [36mapp.api.health[0m:[36mvalidate_api_key[0m:[36m123[0m - [1mFound API keys file: api_keys.json[0m
[32m2025-09-13 19:22:53[0m | [1mINFO    [0m | [36mapp.api.health[0m:[36mvalidate_api_key[0m:[36m127[0m - [1mLoaded 1 stored keys[0m
[32m2025-09-13 19:22:53[0m | [1mINFO    [0m | [36mapp.api.health[0m:[36mvalidate_api_key[0m:[36m132[0m - [1mChecking stored key: COoRcy3kMU...[0m
[32m2025-09-13 19:22:53[0m | [1mINFO    [0m | [36mapp.api.health[0m:[36mvalidate_api_key[0m:[36m134[0m - [1mFound matching key for site: WordPress Plugin Test[0m
INFO:     20.1.189.119:0 - "GET /health/validate-key HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     47.206.224.132:0 - "GET /health/ HTTP/1.1" 200 OK
INFO:     69.220.152.252:0 - "GET /health/ HTTP/1.1" 200 OK
[32m2025-09-13 20:34:11[0m | [1mINFO    [0m | [36mapp.api.health[0m:[36mvalidate_api_key[0m:[36m118[0m - [1mValidating API key: COoRcy3kMU...[0m
[32m2025-09-13 20:34:11[0m | [1mINFO    [0m | [36mapp.api.health[0m:[36mvalidate_api_key[0m:[36m119[0m - [1mLooking for API keys file at: api_keys.json[0m
